1475776847610	joey2	59.92
1475776847610	joey3	53.63
1475776847610	joey4	55.04
1475776847610	joey5	51.87
1475776847610	joey6	50.26
1475776847610	joey8	58.56
1475776847610	joey7	55.37
1475776848611	joey1	64.69
1475776848611	joey2	64.31
1475776848611	joey3	60.58
1475776848611	joey4	57.67
1475776848611	joey5	58.26
1475776848611	joey6	61.56
1475776848611	joey8	56.44
1475776848611	joey7	62.31
1475776849612	joey3	61.57
1475776849612	joey1	59.27
1475776849612	joey2	59.52
1475776849612	joey4	59
1475776849612	joey5	62.54
1475776849612	joey7	60.57
1475776849612	joey6	56.9
1475776849612	joey8	56.2
1475776850613	joey2	57.16
1475776850613	joey1	59.46
1475776850613	joey3	62.18
1475776850613	joey4	56.87
1475776850613	joey5	61.31
1475776850613	joey6	51.01
1475776850613	joey7	62.43
1475776850613	joey8	52.2
1475776851613	joey2	59.43
1475776851613	joey1	54.33
1475776851613	joey3	53.58
1475776851613	joey4	60.56
1475776851613	joey5	64.08
1475776851613	joey6	52.67
1475776851613	joey7	64.35
1475776851613	joey8	56.32
1475776852616	joey3	50.36
1475776852616	joey1	53.14
1475776852616	joey2	50.75
1475776852616	joey4	60.79
1475776852616	joey5	55.39
1475776852616	joey6	56.52
1475776852616	joey7	63.4
1475776852616	joey8	63.65
1475776853617	joey2	53.1
1475776853617	joey1	62.2
1475776853617	joey3	51.98
1475776853617	joey4	54.93
1475776853617	joey5	59.39
1475776853617	joey6	53.41
1475776853617	joey7	64.58
1475776853617	joey8	53.88
1475776854619	joey1	61.37
1475776854619	joey2	52.6
1475776854619	joey3	62.93
1475776854619	joey4	61.64
1475776854619	joey5	61.22
1475776854619	joey8	51.2
1475776854619	joey7	58.48
1475776854619	joey6	53.37
1475776855620	joey1	54.61
1475776855620	joey2	53.59
1475776855620	joey3	52.42
1475776855620	joey4	53.44
1475776855620	joey5	64.61
1475776855620	joey7	56.3
1475776855620	joey6	63.43
1475776855620	joey8	58.71
1475776856621	joey1	50.42
1475776856621	joey2	57.47
1475776856621	joey3	61.66
1475776856621	joey4	51.01
1475776856621	joey5	57.54
1475776856621	joey7	56.76
1475776856621	joey6	57.25
1475776856621	joey8	56.17
1475776857621	joey1	64.58
1475776857621	joey2	53.16
1475776857621	joey3	59.97
1475776857621	joey4	53.58
1475776857621	joey5	50.26
1475776857621	joey6	55.56
1475776857621	joey7	50.2
1475776857621	joey8	53.17
1475776858622	joey1	56.61
1475776858622	joey2	60.62
1475776858622	joey3	60.48
1475776858622	joey4	64.3
1475776858622	joey5	60.33
1475776858622	joey6	64.52
1475776858622	joey7	59.42
1475776858622	joey8	64.66
1475776859622	joey1	52.08
1475776859622	joey2	64.94
1475776859622	joey3	57.45
1475776859622	joey4	58.71
1475776859622	joey5	52.15
1475776859622	joey6	51.59
1475776859622	joey7	54.26
1475776859622	joey8	55.83
1475776860625	joey2	57.5
1475776860625	joey3	54.33
1475776860625	joey1	55.72
1475776860625	joey4	62.96
1475776860625	joey5	55.02
1475776860625	joey6	52.05
1475776860625	joey7	57.74
1475776860625	joey8	56.86
1475776861626	joey1	53.67
1475776861626	joey2	53.11
1475776861626	joey4	63.61
1475776861626	joey3	61.59
1475776861626	joey5	57.39
1475776861626	joey6	52.73
1475776861626	joey8	60.96
1475776861626	joey7	57.19
1475776862627	joey1	60.15
1475776862627	joey2	63.71
1475776862627	joey4	56.22
1475776862627	joey3	58.5
1475776862627	joey5	63.11
1475776862627	joey6	57.39
1475776862627	joey7	56.45
1475776862627	joey8	59.07
1475776863628	joey1	51.27
1475776863628	joey2	50.16
1475776863628	joey3	57.47
1475776863628	joey4	60.91
1475776863628	joey5	56.48
1475776863628	joey6	62.79
1475776863628	joey7	63.94
1475776863628	joey8	58
1475776864629	joey1	52.11
1475776864629	joey3	56.35
1475776864629	joey2	54.84
1475776864629	joey4	59.38
1475776864629	joey5	55.98
1475776864629	joey6	64.14
1475776864629	joey7	59.12
1475776864629	joey8	55.36
1475776865630	joey1	56.97
1475776865630	joey2	60.27
1475776865630	joey4	51.48
1475776865630	joey3	61.7
1475776865630	joey5	51.75
1475776865630	joey6	58.13
1475776865630	joey7	64.75
1475776865630	joey8	51.38
1475776866631	joey1	62.31
1475776866631	joey3	61.35
1475776866631	joey2	61.6
1475776866631	joey4	54.71
1475776866631	joey5	52.06
1475776866631	joey6	53.75
1475776866631	joey7	60.67
1475776866631	joey8	60.7
1475776867632	joey2	54.3
1475776867632	joey3	60.32
1475776867632	joey1	59.74
1475776867632	joey4	56.71
1475776867632	joey5	63.85
1475776867632	joey6	62.72
1475776867632	joey7	61.63
1475776867632	joey8	64.45
1475776868633	joey1	51.2
1475776868633	joey2	63.67
1475776868633	joey3	61.18
1475776868633	joey4	53.44
1475776868633	joey6	59.55
1475776868633	joey5	51.33
1475776868633	joey7	51.56
1475776868633	joey8	57.16
1475776869635	joey1	62.11
1475776869635	joey3	64.15
1475776869635	joey2	51.39
1475776869635	joey4	52.86
1475776869635	joey6	63.72
1475776869635	joey5	60.23
1475776869635	joey8	50.47
1475776869635	joey7	53.46
1475776870636	joey2	64.44
1475776870636	joey3	50.87
1475776870636	joey1	58.71
1475776870636	joey4	62.43
1475776870636	joey5	57.43
1475776870636	joey6	55.27
1475776870636	joey7	52.38
1475776870636	joey8	61.66
1475776871637	joey1	59.72
1475776871637	joey2	58.22
1475776871637	joey3	62.01
1475776871637	joey4	53.39
1475776871637	joey5	64.66
1475776871637	joey6	62.34
1475776871637	joey7	51.56
1475776871637	joey8	59.71
1475776872638	joey1	56.73
1475776872638	joey2	57.73
1475776872638	joey4	51.36
1475776872638	joey5	50.12
1475776872638	joey3	53.78
1475776872638	joey6	53.74
1475776872638	joey7	52.86
1475776872638	joey8	62.23
1475776873640	joey1	55.93
1475776873640	joey3	55.97
1475776873640	joey2	58.81
1475776873640	joey4	60.24
1475776873640	joey6	54.14
1475776873640	joey5	60.49
1475776873640	joey7	59.53
1475776873640	joey8	61.35
1475776874641	joey1	61.53
1475776874641	joey2	54.64
1475776874641	joey3	51.16
1475776874641	joey4	57.31
1475776874641	joey5	58.21
1475776874641	joey6	59.04
1475776874641	joey7	63.46
1475776874641	joey8	58.45
1475776875641	joey2	61.73
1475776875641	joey1	54.81
1475776875641	joey4	51.26
1475776875641	joey5	61.58
1475776875641	joey3	61.79
1475776875641	joey6	55.21
1475776875641	joey7	53.4
1475776875641	joey8	60.15
1475776876642	joey2	57.09
1475776876642	joey1	54.29
1475776876642	joey3	51.72
1475776876642	joey4	56.07
1475776876642	joey5	61.95
1475776876642	joey6	63.51
1475776876642	joey7	56.98
1475776876642	joey8	55.39
1475776877643	joey1	60.77
1475776877643	joey3	53.88
1475776877643	joey2	51.2
1475776877643	joey4	59.78
1475776877643	joey5	60.13
1475776877643	joey6	50.19
1475776877643	joey7	58.54
1475776877643	joey8	64.4
1475776878644	joey1	57.72
1475776878644	joey3	59.66
1475776878644	joey2	64.72
1475776878644	joey4	54.52
1475776878644	joey5	59.87
1475776878644	joey7	57.96
1475776878644	joey6	50.11
1475776878644	joey8	58.26
1475776879646	joey1	53.24
1475776879646	joey2	56.98
1475776879646	joey3	64.75
1475776879646	joey4	60.79
1475776879646	joey5	52.77
1475776879646	joey6	61.04
1475776879646	joey7	56.89
1475776879646	joey8	58.34
1475776880648	joey1	56.58
1475776880648	joey2	51.8
1475776880648	joey3	52.45
1475776880648	joey4	55.4
1475776880648	joey5	55.44
1475776880648	joey6	62.27
1475776880648	joey7	52.92
1475776880648	joey8	55.98
1475776881649	joey1	53.33
1475776881649	joey2	54.15
1475776881649	joey5	51.88
1475776881649	joey3	53.84
1475776881649	joey4	56.41
1475776881649	joey6	50.16
1475776881649	joey7	65
1475776881649	joey8	59.42
1475776882649	joey1	59.45
1475776882649	joey3	55.43
1475776882649	joey2	55.81
1475776882649	joey4	52.73
1475776882649	joey5	56.76
1475776882649	joey6	54.91
1475776882649	joey7	62.93
1475776882649	joey8	57.5
1475776883652	joey1	52.56
1475776883652	joey3	52.54
1475776883652	joey2	60.4
1475776883652	joey4	56.98
1475776883652	joey5	59.77
1475776883652	joey6	54.47
1475776883652	joey8	59.48
1475776883652	joey7	51.2
1475776884653	joey3	60.06
1475776884653	joey2	54.34
1475776884653	joey1	55.01
1475776884653	joey4	61.65
1475776884653	joey5	61.1
1475776884653	joey6	57.36
1475776884653	joey7	61.48
1475776884653	joey8	63.73
1475776885654	joey1	61.77
1475776885654	joey2	57
1475776885654	joey3	52.86
1475776885654	joey4	64.18
1475776885654	joey5	51.99
1475776885654	joey6	58.55
1475776885654	joey7	53.17
1475776885654	joey8	50.89
1475776886654	joey2	60.12
1475776886654	joey1	59.85
1475776886654	joey3	62.23
1475776886654	joey4	59
1475776886654	joey6	53.71
1475776886654	joey5	62.8
1475776886654	joey7	53.85
1475776886654	joey8	64.77
1475776887656	joey1	50.87
1475776887656	joey2	64.17
1475776887656	joey3	59.71
1475776887656	joey4	64.31
1475776887656	joey5	64.83
1475776887656	joey6	61.24
1475776887656	joey7	55.63
1475776887656	joey8	55.29
1475776888659	joey2	64.35
1475776888659	joey3	62.68
1475776888659	joey1	54.29
1475776888659	joey4	56.42
1475776888659	joey5	55.55
1475776888659	joey6	62.53
1475776888659	joey7	52.12
1475776888659	joey8	65
1475776889660	joey1	64.15
1475776889660	joey2	63.21
1475776889660	joey3	64.61
1475776889660	joey4	55.05
1475776889660	joey5	59.28
1475776889660	joey6	59.78
1475776889660	joey7	61.27
1475776889660	joey8	52.09
1475776890661	joey1	57.2
1475776890661	joey2	54.34
1475776890661	joey3	54.31
1475776890661	joey4	50.86
1475776890661	joey5	58.68
1475776890661	joey6	55.7
1475776890661	joey7	64.69
1475776890661	joey8	50.64
1475776891662	joey1	55.97
1475776891662	joey2	55.91
1475776891662	joey3	57.63
1475776891662	joey4	52.4
1475776891662	joey5	53.2
1475776891662	joey6	63.34
1475776891662	joey7	50.32
1475776891662	joey8	59.34
1475776892663	joey1	51.43
1475776892663	joey2	62.62
1475776892663	joey3	55.82
1475776892663	joey4	50.86
1475776892663	joey5	54.59
1475776892663	joey6	53.41
1475776892663	joey7	56.04
1475776892663	joey8	51.75
1475776893664	joey2	52.58
1475776893664	joey3	57.61
1475776893664	joey1	64.95
1475776893664	joey5	64.1
1475776893664	joey4	50.66
1475776893664	joey6	62.22
1475776893664	joey7	50.25
1475776893664	joey8	62.99
1475776894666	joey2	55.48
1475776894666	joey1	61.04
1475776894666	joey3	55.97
1475776894666	joey4	51.75
1475776894666	joey8	52.61
1475776894666	joey5	51.02
1475776894666	joey6	56.43
1475776894666	joey7	63.6
1475776895668	joey1	63.36
1475776895668	joey2	57.96
1475776895668	joey3	60.91
1475776895668	joey4	57.66
1475776895668	joey5	64.74
1475776895668	joey6	60.77
1475776895668	joey7	59.96
1475776895668	joey8	57.27
1475776896671	joey1	62.06
1475776896671	joey3	55.01
1475776896671	joey4	64.01
1475776896671	joey2	61.58
1475776896671	joey5	52.59
1475776896671	joey6	55.1
1475776896671	joey7	55.13
1475776896671	joey8	58.81
1475776897672	joey1	53.62
1475776897672	joey2	53.77
1475776897672	joey3	58.09
1475776897672	joey4	57.58
1475776897672	joey5	59.71
1475776897672	joey6	55.51
1475776897672	joey7	58.14
1475776897672	joey8	61.86
1475776898673	joey1	62.38
1475776898673	joey3	57.85
1475776898673	joey2	60.56
1475776898673	joey4	52.9
1475776898673	joey5	64.35
1475776898673	joey7	62.2
1475776898673	joey6	52.8
1475776898673	joey8	50.11
1475776899674	joey1	53.67
1475776899674	joey2	57.18
1475776899674	joey4	61.04
1475776899674	joey3	51.89
1475776899674	joey5	62.23
1475776899674	joey6	62.75
1475776899674	joey8	57.22
1475776899674	joey7	63.4
1475776900675	joey1	62.65
1475776900675	joey3	64.8
1475776900675	joey2	62.91
1475776900675	joey4	57.02
1475776900675	joey5	58.94
1475776900675	joey6	56.39
1475776900675	joey7	59.53
1475776900675	joey8	62.38
1475776901676	joey1	59.27
1475776901676	joey2	56.03
1475776901676	joey3	58.13
1475776901676	joey5	51.06
1475776901676	joey4	54.8
1475776901676	joey6	61.15
1475776901676	joey7	60.54
1475776901676	joey8	59.63
1475776902677	joey1	54.51
1475776902677	joey2	54.75
1475776902677	joey3	60.98
1475776902677	joey4	64.38
1475776902677	joey5	61.9
1475776902677	joey6	55.44
1475776902677	joey7	62.99
1475776902677	joey8	50.99
1475776903679	joey1	53.37
1475776903679	joey2	51.85
1475776903679	joey3	56.75
1475776903679	joey4	55.22
1475776903679	joey5	56.8
1475776903679	joey6	59.15
1475776903679	joey7	57.78
1475776903679	joey8	57.44
1475776904681	joey2	64.43
1475776904681	joey5	59.57
1475776904681	joey6	50.88
1475776904681	joey7	60.79
1475776904681	joey8	54.78
1475776904681	joey3	50.12
1475776904681	joey1	60.37
1475776904681	joey4	52.48
1475776905682	joey1	58.11
1475776905682	joey2	64.9
1475776905682	joey4	58.31
1475776905682	joey3	59.69
1475776905682	joey5	57.39
1475776905682	joey6	63.76
1475776905682	joey7	60.03
1475776905682	joey8	60.81
1475776906682	joey1	51.1
1475776906682	joey2	51.01
1475776906682	joey5	56.44
1475776906682	joey3	63.65
1475776906682	joey4	61.89
1475776906682	joey7	51.02
1475776906682	joey6	54.21
1475776906682	joey8	57.12
1475776907685	joey1	54.99
1475776907685	joey3	55.53
1475776907685	joey2	56.05
1475776907685	joey4	63.39
1475776907685	joey5	58.87
1475776907685	joey6	56.46
1475776907685	joey7	63.59
1475776907685	joey8	57.76
1475776908686	joey1	54.45
1475776908686	joey2	63.54
1475776908686	joey3	54.74
1475776908686	joey4	58.06
1475776908686	joey6	61.33
1475776908686	joey5	56.2
1475776908686	joey7	59.15
1475776908686	joey8	53.86
1475776909687	joey1	50.85
1475776909687	joey2	52.11
1475776909687	joey3	50.03
1475776909687	joey4	57.03
1475776909687	joey5	59.93
1475776909687	joey6	51.59
1475776909687	joey8	60.13
1475776909687	joey7	61.01
1475776910688	joey1	55.68
1475776910688	joey3	62.35
1475776910688	joey2	58.69
1475776910688	joey4	52.11
1475776910688	joey5	61.97
1475776910688	joey6	61.69
1475776910688	joey7	50.42
1475776910688	joey8	53.8
1475776911688	joey1	57.37
1475776911688	joey2	53.81
1475776911688	joey3	55.57
1475776911688	joey4	60.85
1475776911688	joey5	61.44
1475776911688	joey6	50.25
1475776911688	joey7	64.11
1475776911688	joey8	60.9
1475776912691	joey1	63.39
1475776912691	joey3	60.26
1475776912691	joey2	50.59
1475776912691	joey4	64.59
1475776912691	joey5	54.19
1475776912691	joey6	52.64
1475776912691	joey7	52.25
1475776912691	joey8	62.95
1475776913692	joey1	51.82
1475776913692	joey3	64.14
1475776913692	joey2	57.08
1475776913692	joey4	61.64
1475776913692	joey5	53.59
1475776913692	joey6	58.57
1475776913692	joey7	64.15
1475776913692	joey8	59.69
1475776914693	joey1	55.01
1475776914693	joey2	54.07
1475776914693	joey3	52.48
1475776914693	joey4	64.97
1475776914693	joey5	51.78
1475776914693	joey6	55.51
1475776914693	joey8	60.6
1475776914693	joey7	53.27
1475776915693	joey2	50.02
1475776915693	joey1	53.91
1475776915693	joey3	52.9
1475776915693	joey4	60.76
1475776915693	joey6	58.66
1475776915693	joey5	63.5
1475776915693	joey7	59.5
1475776915693	joey8	51.99
1475776916696	joey1	61.83
1475776916696	joey3	54.27
1475776916696	joey2	56.96
1475776916696	joey4	55.07
1475776916696	joey5	60.54
1475776916696	joey6	51.95
1475776916696	joey7	62.03
1475776916696	joey8	59.97
1475776917697	joey1	57.86
1475776917697	joey4	58.43
1475776917697	joey2	60.62
1475776917697	joey3	50.01
1475776917697	joey5	51.02
1475776917697	joey7	56.85
1475776917697	joey6	50.93
1475776917697	joey8	57.84
1475776918698	joey2	58
1475776918698	joey1	63.81
1475776918698	joey4	59.12
1475776918698	joey3	56.98
1475776918698	joey5	57.95
1475776918698	joey6	58.27
1475776918698	joey7	50.9
1475776918698	joey8	50.3
1475776919699	joey1	63.19
1475776919699	joey3	63.39
1475776919699	joey2	56.16
1475776919699	joey4	58.32
1475776919699	joey5	52.07
1475776919699	joey6	51.38
1475776919699	joey7	57.93
1475776919699	joey8	53.22
1475776920702	joey1	60.34
1475776920702	joey2	58.78
1475776920702	joey3	53.82
1475776920702	joey4	57.25
1475776920702	joey6	52.93
1475776920702	joey5	58.14
1475776920702	joey7	53.18
1475776920702	joey8	51.58
1475776921703	joey1	58.89
1475776921703	joey2	62.62
1475776921703	joey3	55.16
1475776921703	joey4	52.03
1475776921703	joey5	54.64
1475776921703	joey6	57.2
1475776921703	joey8	56.96
1475776921703	joey7	52.16
1475776922704	joey1	60.54
1475776922704	joey2	51.03
1475776922704	joey3	63.95
1475776922704	joey4	61.52
1475776922704	joey5	51.66
1475776922704	joey6	62.76
1475776922704	joey7	60.34
1475776922704	joey8	52.84
1475776923705	joey2	63.84
1475776923705	joey3	64.53
1475776923705	joey1	57.75
1475776923705	joey4	51.87
1475776923705	joey5	54.24
1475776923705	joey6	63.94
1475776923705	joey7	62.53
1475776923705	joey8	58.68
1475776924707	joey1	58.83
1475776924707	joey3	57.96
1475776924707	joey2	60.97
1475776924707	joey7	55.39
1475776924707	joey8	53.83
1475776924707	joey4	61.73
1475776924707	joey5	60.21
1475776924707	joey6	52.16
1475776925708	joey1	53.69
1475776925708	joey2	56.09
1475776925708	joey3	62.82
1475776925708	joey4	59.14
1475776925708	joey5	57.93
1475776925708	joey6	62.38
1475776925708	joey8	51.1
1475776925708	joey7	57.78
1475776926709	joey1	51.17
1475776926709	joey2	51.3
1475776926709	joey3	52.43
1475776926709	joey4	50.23
1475776926709	joey5	53.91
1475776926709	joey6	59.03
1475776926709	joey7	64.83
1475776926709	joey8	56.23
1475776927710	joey1	53.61
1475776927710	joey2	53.85
1475776927710	joey3	52.24
1475776927710	joey4	50.62
1475776927710	joey5	60.21
1475776927710	joey6	61.89
1475776927710	joey7	56.49
1475776927710	joey8	63.19
1475776928710	joey1	58.93
1475776928710	joey2	55.09
1475776928710	joey4	55.29
1475776928710	joey3	60.92
1475776928710	joey5	51.19
1475776928710	joey7	61.99
1475776928710	joey6	57.86
1475776928710	joey8	63.58
1475776929713	joey1	63.93
1475776929713	joey2	53.87
1475776929713	joey4	58.5
1475776929713	joey3	53.63
1475776929713	joey5	56.83
1475776929713	joey6	60.63
1475776929713	joey7	60.02
1475776929713	joey8	54.95
1475776930715	joey1	64.57
1475776930715	joey2	63.15
1475776930715	joey3	51.64
1475776930715	joey4	51.31
1475776930715	joey5	62.54
1475776930715	joey6	64.49
1475776930715	joey7	64.05
1475776930715	joey8	52.23
1475776931716	joey1	54.34
1475776931716	joey2	58.16
1475776931716	joey4	52.27
1475776931716	joey3	62.98
1475776931716	joey5	63.14
1475776931716	joey7	55.1
1475776931716	joey6	57.78
1475776931716	joey8	57.34
1475776932717	joey1	55.98
1475776932717	joey2	60.08
1475776932717	joey3	50.28
1475776932717	joey4	54.52
1475776932717	joey5	51.58
1475776932717	joey6	55.76
1475776932717	joey7	64.73
1475776932717	joey8	64.18
1475776933718	joey1	63.34
1475776933718	joey3	57.41
1475776933718	joey2	62.8
1475776933718	joey4	63.65
1475776933718	joey5	53.14
1475776933718	joey6	56.29
1475776933718	joey7	59.82
1475776933718	joey8	60.45
1475776934720	joey1	55.5
1475776934720	joey3	56.76
1475776934720	joey2	59.95
1475776934720	joey4	61.54
1475776934720	joey5	64.98
1475776934720	joey6	55.56
1475776934720	joey7	62.75
1475776934720	joey8	54.91
1475776935721	joey2	52.61
1475776935721	joey1	63.51
1475776935721	joey3	53.96
1475776935721	joey4	61.31
1475776935721	joey5	51.52
1475776935721	joey6	57.96
1475776935721	joey7	50.97
1475776935721	joey8	63.42
1475776936722	joey1	51.57
1475776936722	joey2	56.35
1475776936722	joey3	55.25
1475776936722	joey4	51.27
1475776936722	joey5	63.46
1475776936722	joey7	57.85
1475776936722	joey6	60.15
1475776936722	joey8	60.39
1475776937723	joey1	63.18
1475776937723	joey3	63.24
1475776937723	joey2	52.09
1475776937723	joey4	50.59
1475776937723	joey5	62.96
1475776937723	joey6	51.28
1475776937723	joey7	52.9
1475776937723	joey8	60.51
1475776938723	joey1	60.94
1475776938723	joey3	57.56
1475776938723	joey2	54.64
1475776938723	joey4	56.66
1475776938723	joey5	64.59
1475776938723	joey6	55.55
1475776938723	joey7	53.27
1475776938723	joey8	52.17
1475776939726	joey1	60.54
